,price,size_in_sqf,number_of_bath,number_of_bed,full_location,location_area,purpose_of_listing,type_of_listing,completion_status
236,17500000.0,2275.0,4,3,"Block J, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
237,9800000.0,1257.0,2,2,"Shiddheswari, Dhaka",Shiddheswari,For Sale,Apartment,Ready
238,7500000.0,1300.0,3,3,"Matikata, Cantonment, Dhaka",Cantonment,For Sale,Apartment,Ready
239,6500000.0,1158.0,3,3,"Uttar Badda, Badda, Dhaka",Badda,For Sale,Apartment,Ready
240,7000000.0,1331.0,3,3,"Uttar Badda, Badda, Dhaka",Badda,For Sale,Apartment,Ready
241,4500000.0,850.0,2,2,"Uttar Badda, Badda, Dhaka",Badda,For Sale,Apartment,Ready
242,17500000.0,2275.0,4,4,"Block J, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
243,7500000.0,1250.0,3,3,"East Shewrapara, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
244,7500000.0,1250.0,3,3,"East Shewrapara, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
245,7670000.0,1180.0,2,3,"Badda, Dhaka",Badda,For Sale,Apartment,Under Construction
246,17500000.0,2275.0,4,4,"Block J, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
247,10500000.0,1385.0,3,3,"Block C, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
248,7400000.0,1230.0,3,3,"East Shewrapara, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
249,7400000.0,1230.0,3,3,"East Shewrapara, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
250,7400000.0,1230.0,3,3,"East Shewrapara, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
251,6700000.0,1131.0,2,3,"Rampura, Dhaka",Rampura,For Sale,Apartment,Ready
252,11299999.999999998,1500.0,3,3,"West Malibag, Malibagh, Dhaka",Malibagh,For Sale,Apartment,Under Construction
253,10000000.0,1500.0,3,3,"Senpara Parbata, Section 10, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
254,5500000.0,1050.0,2,3,"Uttar Badda, Badda, Dhaka",Badda,For Sale,Apartment,Ready
255,13200000.0,1587.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Under Construction
256,6300000.0,1100.0,2,3,"Gandaria, Sutrapur, Dhaka",Sutrapur,For Sale,Apartment,Ready
257,7500000.0,1250.0,3,3,"East Shewrapara, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
258,11800000.0,1550.0,3,3,"Block H, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
259,3500000.0,450.0,2,2,"Narinda, Sutrapur, Dhaka",Sutrapur,For Sale,Apartment,Ready
260,10500000.0,1496.0,3,3,"North Bashabo, Bashabo, Dhaka",Bashabo,For Sale,Apartment,Under Construction
261,4000000.0,754.0,2,2,"Section 10, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
262,5000000.0,1050.0,2,2,"Block C, Dhaka Uddan, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Under Construction
263,5850000.0,1125.0,3,3,"Block E, South Banasree Project, Banasree, Dhaka",Banasree,For Sale,Apartment,Under Construction
264,5850000.0,1125.0,3,3,"Block E, South Banasree Project, Banasree, Dhaka",Banasree,For Sale,Apartment,Under Construction
265,5850000.0,1125.0,3,3,"Block E, South Banasree Project, Banasree, Dhaka",Banasree,For Sale,Apartment,Under Construction
266,5850000.0,1125.0,3,3,"Block E, South Banasree Project, Banasree, Dhaka",Banasree,For Sale,Apartment,Under Construction
267,4200000.0,800.0,2,2,"Lalmati, Block E, Section 11, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
268,4300000.0,950.0,2,2,"Lalmati, Block E, Section 11, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
269,5000000.0,1210.0,3,3,"Shadhinata Sharani, Uttar Badda, Badda, Dhaka",Badda,For Sale,Apartment,Ready
270,6800000.0,1135.0,2,3,"Shegunbagicha, Dhaka",Shegunbagicha,For Sale,Apartment,Ready
271,11700000.0,1713.0,3,3,"Sector 13, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
272,3350000.0,832.0,2,2,"Shadhinata Sharani, Uttar Badda, Badda, Dhaka",Badda,For Sale,Apartment,Ready
273,4700000.0,800.0,2,3,"Section 10, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
274,4700000.0,800.0,2,3,"Section 10, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
275,5850000.0,1125.0,3,3,"Block E, South Banasree Project, Banasree, Dhaka",Banasree,For Sale,Apartment,Under Construction
276,5850000.0,1125.0,3,3,"Block E, South Banasree Project, Banasree, Dhaka",Banasree,For Sale,Apartment,Under Construction
277,5850000.0,1125.0,3,3,"Block E, South Banasree Project, Banasree, Dhaka",Banasree,For Sale,Apartment,Under Construction
278,5850000.0,1125.0,3,3,"Block E, South Banasree Project, Banasree, Dhaka",Banasree,For Sale,Apartment,Under Construction
279,5850000.0,1125.0,3,3,"Block E, South Banasree Project, Banasree, Dhaka",Banasree,For Sale,Apartment,Under Construction
280,5850000.0,1125.0,3,3,"Block E, South Banasree Project, Banasree, Dhaka",Banasree,For Sale,Apartment,Under Construction
281,5850000.0,1125.0,3,3,"Block E, South Banasree Project, Banasree, Dhaka",Banasree,For Sale,Apartment,Under Construction
282,10500000.0,1553.0,3,3,"Block D, Section 15, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
283,11000000.0,1476.0,3,3,"Block G, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
284,4600000.0,900.0,2,2,"Uttar Badda, Badda, Dhaka",Badda,For Sale,Apartment,Ready
285,33000000.0,2225.0,3,3,"Dhanmondi, Dhaka",Dhanmondi,For Sale,Apartment,Ready
286,8150000.0,1590.0,3,3,"Banasree, Dhaka",Banasree,For Sale,Apartment,Ready
287,5000000.0,1220.0,2,3,"West Shewrapara, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
288,17000000.0,2200.0,3,3,"Block J, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
289,8200000.0,1750.0,3,3,"East Rampura, Rampura, Dhaka",Rampura,For Sale,Apartment,Ready
290,9500000.0,1785.0,3,3,"Sector 11, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
291,3600000.0,730.0,2,2,"Uttar Badda, Badda, Dhaka",Badda,For Sale,Apartment,Ready
292,3600000.0,775.0,2,2,"Uttar Badda, Badda, Dhaka",Badda,For Sale,Apartment,Ready
293,8500000.0,1200.0,3,3,"Block C, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
294,3500000.0,650.0,2,2,"Section 1, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
295,12200000.0,1060.0,3,2,"Malibagh, Dhaka",Malibagh,For Sale,Apartment,Ready
296,18000000.0,2748.0,4,4,"Block J, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
297,12000000.0,1836.0,4,4,"Jamtola, East Rampura, Rampura, Dhaka",Rampura,For Sale,Apartment,Ready
298,7670000.0,1180.0,2,3,"Badda, Dhaka",Badda,For Sale,Apartment,Under Construction
299,5600000.0,1175.0,2,3,"South Pirerbag, Pirerbag, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
300,11000000.0,1400.0,3,3,"Sector 5, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
301,29000000.0,2530.0,5,4,"Baridhara DOHS, Dhaka",Baridhara DOHS,For Sale,Duplex,Ready
302,17200000.0,1663.0,3,2,"Banani, Dhaka",Banani,For Sale,Apartment,Ready
303,8100000.0,1564.0,3,3,"Block B, South Banasree Project, Banasree, Dhaka",Banasree,For Sale,Apartment,Under Construction
304,8100000.0,1564.0,3,3,"Block B, South Banasree Project, Banasree, Dhaka",Banasree,For Sale,Apartment,Under Construction
305,8100000.0,1564.0,3,3,"Block B, South Banasree Project, Banasree, Dhaka",Banasree,For Sale,Apartment,Under Construction
306,9050000.0,950.0,3,3,"Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Ready
307,5300000.0,850.0,2,2,"North Goran, Goran, Khilgaon, Dhaka",Khilgaon,For Sale,Apartment,Ready
308,3500000.0,650.0,2,2,"Section 1, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
309,2600000.0,650.0,2,2,"Section 1, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
310,4700000.0,1050.0,2,2,"Block C, Dhaka Uddan, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Under Construction
311,5700000.0,1150.0,3,3,"Bonolota Abashik Elaka, West Agargaon, Agargaon, Dhaka",Agargaon,For Sale,Apartment,Ready
312,11200000.000000002,1322.0,3,3,"Wari, Sutrapur, Dhaka",Sutrapur,For Sale,Duplex,Ready
313,10900000.0,1400.0,4,4,"Block F, aziz Moholla, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Under Construction
314,37000000.0,2700.0,4,4,"Mohakhali DOHS, Dhaka",Mohakhali DOHS,For Sale,Apartment,Under Construction
315,10500000.0,1553.0,3,3,"Block D, Section 15, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
316,4000000.0,800.0,2,2,"Ranavola- Block D, Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
317,9000000.0,1375.0,3,3,"Maghbazar, Dhaka",Maghbazar,For Sale,Apartment,Ready
318,4200000.0,850.0,2,2,"Uttar Badda, Badda, Dhaka",Badda,For Sale,Apartment,Under Construction
319,4200000.0,850.0,2,2,"Uttar Badda, Badda, Dhaka",Badda,For Sale,Apartment,Under Construction
320,12000000.0,1560.0,4,3,"Block C, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
321,3500000.0,650.0,2,2,"Section 1, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
322,6400000.0,1045.0,2,2,"Sector 13, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
323,115000000.0,13500.0,10,20,"Jigatola, Hazaribag, Dhaka",Hazaribag,For Sale,Building,Ready
324,13200000.0,1778.0,3,3,"Janata Housing Society, Adabor, Dhaka",Adabor,For Sale,Apartment,Ready
325,10000000.0,1150.0,3,3,"Dhanmondi, Dhaka",Dhanmondi,For Sale,Apartment,Ready
326,13200000.0,1720.0,3,3,"Progati Sharani, Middle Badda, Badda, Dhaka",Badda,For Sale,Apartment,Ready
327,12600000.0,1635.0,3,3,"Progati Sharani, Middle Badda, Badda, Dhaka",Badda,For Sale,Apartment,Ready
328,12500000.0,1630.0,4,3,"Progati Sharani, Middle Badda, Badda, Dhaka",Badda,For Sale,Apartment,Ready
329,12100000.0,1570.0,3,3,"Progati Sharani, Middle Badda, Badda, Dhaka",Badda,For Sale,Apartment,Ready
330,12400000.0,1610.0,3,3,"Progati Sharani, Middle Badda, Badda, Dhaka",Badda,For Sale,Apartment,Ready
331,13000000.0,1720.0,4,3,"Block I, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Under Construction
332,37000000.0,2700.0,4,4,"Mohakhali DOHS, Dhaka",Mohakhali DOHS,For Sale,Apartment,Under Construction
333,37000000.0,2700.0,4,4,"Mohakhali DOHS, Dhaka",Mohakhali DOHS,For Sale,Apartment,Under Construction
334,9000000.0,1320.0,3,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
335,5850000.0,1070.0,3,3,"Mukti Polli, Khilbari Tek, Badda, Dhaka",Badda,For Sale,Apartment,Under Construction
336,6800000.0,1260.0,3,3,"Mukti Polli, Khilbari Tek, Badda, Dhaka",Badda,For Sale,Apartment,Under Construction
337,6050000.0,1110.0,3,3,"Mukti Polli, Khilbari Tek, Badda, Dhaka",Badda,For Sale,Apartment,Under Construction
338,5850000.0,1070.0,3,3,"Mukti Polli, Khilbari Tek, Badda, Dhaka",Badda,For Sale,Apartment,Under Construction
339,6800000.0,1260.0,3,3,"Mukti Polli, Khilbari Tek, Badda, Dhaka",Badda,For Sale,Apartment,Under Construction
340,6050000.0,1110.0,3,3,"Mukti Polli, Khilbari Tek, Badda, Dhaka",Badda,For Sale,Apartment,Under Construction
341,5850000.0,1070.0,3,3,"Mukti Polli, Khilbari Tek, Badda, Dhaka",Badda,For Sale,Apartment,Under Construction
342,6800000.0,1260.0,3,3,"Mukti Polli, Khilbari Tek, Badda, Dhaka",Badda,For Sale,Apartment,Under Construction
343,5850000.0,1070.0,3,3,"Mukti Polli, Khilbari Tek, Badda, Dhaka",Badda,For Sale,Apartment,Under Construction
344,6800000.0,1260.0,3,3,"Mukti Polli, Khilbari Tek, Badda, Dhaka",Badda,For Sale,Apartment,Under Construction
345,5850000.0,1070.0,3,3,"Mukti Polli, Khilbari Tek, Badda, Dhaka",Badda,For Sale,Apartment,Under Construction
346,3200000.0,800.0,2,2,"Rupali Housing, Section 3, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
347,3500000.0,800.0,2,2,"Rupali Housing, Section 3, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
348,37000000.0,2700.0,4,4,"Mohakhali DOHS, Dhaka",Mohakhali DOHS,For Sale,Apartment,Under Construction
349,7700000.0,1400.0,3,3,"Meradia, Khilgaon, Dhaka",Khilgaon,For Sale,Apartment,Ready
350,6800000.0,1305.0,3,3,"Meradia, Khilgaon, Dhaka",Khilgaon,For Sale,Apartment,Ready
351,7200000.0,1250.0,3,3,"Block K, South Banasree Project, Banasree, Dhaka",Banasree,For Sale,Apartment,Ready
352,3100000.0,400.0,2,2,"Narinda, Sutrapur, Dhaka",Sutrapur,For Sale,Apartment,Ready
353,12400000.0,1610.0,3,3,"Progati Sharani, Middle Badda, Badda, Dhaka",Badda,For Sale,Apartment,Under Construction
354,16500000.0,1350.0,2,3,"Dhanmondi, Dhaka",Dhanmondi,For Sale,Apartment,Ready
355,12300000.0,1600.0,3,3,"Progati Sharani, Middle Badda, Badda, Dhaka",Badda,For Sale,Apartment,Ready
356,12700000.0,1650.0,3,3,"Progati Sharani, Middle Badda, Badda, Dhaka",Badda,For Sale,Apartment,Ready
357,13899999.999999998,1825.0,3,3,"Progati Sharani, Middle Badda, Badda, Dhaka",Badda,For Sale,Apartment,Ready
358,14500000.0,1850.0,3,3,"Block D, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
359,5400000.0,1015.0,2,3,"East Kazipara, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
360,5700000.0,1320.0,3,3,"Ashkona, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
361,5500000.0,1180.0,3,3,"Block C, Chandrima Model Town, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Ready
362,5200000.0,1180.0,3,3,"Block C, Chandrima Model Town, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Ready
363,6050000.0,1110.0,3,3,"Mukti Polli, Khilbari Tek, Badda, Dhaka",Badda,For Sale,Apartment,Under Construction
364,6800000.0,1260.0,3,3,"Mukti Polli, Khilbari Tek, Badda, Dhaka",Badda,For Sale,Apartment,Under Construction
365,6050000.0,1110.0,3,3,"Mukti Polli, Khilbari Tek, Badda, Dhaka",Badda,For Sale,Apartment,Under Construction
366,12800000.0,1382.0,4,3,"Wari, Sutrapur, Dhaka",Sutrapur,For Sale,Apartment,Ready
367,7200000.0,1250.0,3,3,"Block K, South Banasree Project, Banasree, Dhaka",Banasree,For Sale,Apartment,Ready
368,4700000.0,1120.0,3,3,"Block C, Dhaka Uddan, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Under Construction
369,5700000.0,1320.0,3,3,"Ashkona, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
370,5500000.0,1220.0,3,3,"Ashkona, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
371,5700000.0,1320.0,3,3,"Ashkona, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
372,5700000.0,1320.0,3,3,"Ashkona, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
373,5500000.0,1220.0,3,3,"Ashkona, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
374,5500000.0,1050.0,2,3,"Baitul Aman Housing Society, Adabor, Dhaka",Adabor,For Sale,Apartment,Ready
375,3600000.0,775.0,2,2,"Uttar Badda, Badda, Dhaka",Badda,For Sale,Apartment,Ready
376,5200000.0,1100.0,2,3,"West Pirerbag, Pirerbag, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
377,5500000.0,1100.0,2,3,"West Pirerbag, Pirerbag, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
378,5008000.0,1252.0,2,3,"Kadamtali, Shyampur, Dhaka",Shyampur,For Sale,Apartment,Under Construction
379,7280000.0,900.0,2,2,"Progati Sharani, Middle Badda, Badda, Dhaka",Badda,For Sale,Apartment,Ready
380,3000000.0,650.0,2,2,"Block E, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
381,3000000.0,650.0,2,2,"Block E, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
382,3000000.0,650.0,2,2,"Block E, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
383,3000000.0,650.0,2,2,"Block E, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
384,5300000.0,950.0,2,3,"Block D, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
385,4500000.0,920.0,2,3,"Block D, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
386,4500000.0,920.0,2,3,"Block D, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
387,4500000.0,920.0,2,3,"Block D, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
388,6900000.0,1160.0,2,3,"Gandaria, Sutrapur, Dhaka",Sutrapur,For Sale,Apartment,Ready
389,5500000.0,1100.0,2,3,"West Pirerbag, Pirerbag, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Under Construction
390,8970000.0,1350.0,4,4,"aziz Moholla, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Under Construction
391,8970000.0,1350.0,4,4,"aziz Moholla, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Under Construction
392,6900000.0,1160.0,2,3,"Gandaria, Sutrapur, Dhaka",Sutrapur,For Sale,Apartment,Ready
393,5500000.0,1100.0,2,3,"West Pirerbag, Pirerbag, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
394,9000000.0,1320.0,3,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
395,11000000.0,1264.0,3,3,"Block D, Section 2, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
396,4000000.0,763.0,2,2,"North Mugdapara, Mugdapara, Dhaka",Mugdapara,For Sale,Apartment,Ready
397,7500000.0,850.0,2,2,"Block I, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Under Construction
398,8000000.0,1400.0,4,3,"Kafrul, Dhaka",Kafrul,For Sale,Apartment,Ready
399,4883000.0,1252.0,2,3,"Kadamtali, Shyampur, Dhaka",Shyampur,For Sale,Apartment,Under Construction
400,5008000.0,1252.0,2,3,"Kadamtali, Shyampur, Dhaka",Shyampur,For Sale,Apartment,Under Construction
401,5008000.0,1252.0,2,3,"Kadamtali, Shyampur, Dhaka",Shyampur,For Sale,Apartment,Under Construction
402,6025000.0,1455.0,3,3,"Future Town, Bochila, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Under Construction
403,7638000.0,1175.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Under Construction
404,20000000.0,1920.0,4,3,"Banani, Dhaka",Banani,For Sale,Apartment,Ready
405,2100000.0,430.0,2,2,"Moushair, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
406,9319000.0,1217.0,3,2,"Janata Housing Society, Adabor, Dhaka",Adabor,For Sale,Apartment,Ready
407,7500000.0,1440.0,4,3,"Ullan, Rampura, Dhaka",Rampura,For Sale,Apartment,Ready
408,3700000.0,850.0,2,2,"Block F, Eastern Housing, Pallabi, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
409,6025000.0,1445.0,3,3,"Future Town, Bochila, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Under Construction
410,6000000.0,1200.0,3,3,"Paikpara, Ahmed Nagar, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
411,124500000.0,16200.0,10,29,"Motijheel, Dhaka",Motijheel,For Sale,Building,Ready
412,5500000.0,1220.0,3,3,"Ashkona, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
413,20500000.0,2356.0,4,4,"Dhanmondi, Dhaka",Dhanmondi,For Sale,Apartment,Ready
414,6800000.0,1260.0,3,3,"Mukti Polli, Khilbari Tek, Badda, Dhaka",Badda,For Sale,Apartment,Under Construction
415,6000000.0,1145.0,2,3,"Kallyanpur, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
416,12300000.0,1600.0,3,3,"Progati Sharani, Middle Badda, Badda, Dhaka",Badda,For Sale,Apartment,Ready
417,4800000.0,1160.0,3,3,"Shahid Nagar, Lalbagh, Dhaka",Lalbagh,For Sale,Apartment,Under Construction
418,4800000.0,1140.0,3,3,"Shahid Nagar, Lalbagh, Dhaka",Lalbagh,For Sale,Apartment,Under Construction
419,4400000.0,1060.0,2,3,"Shahid Nagar, Lalbagh, Dhaka",Lalbagh,For Sale,Apartment,Under Construction
420,4600000.0,1100.0,2,3,"Shahid Nagar, Lalbagh, Dhaka",Lalbagh,For Sale,Apartment,Under Construction
421,6936000.0,1280.0,3,3,"Hazi Camp Road, Ashkona, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
422,7670000.0,1180.0,2,3,"Badda, Dhaka",Badda,For Sale,Apartment,Under Construction
423,7700000.0,1480.0,3,3,"Ullan, Rampura, Dhaka",Rampura,For Sale,Apartment,Ready
424,11000000.0,1422.0,3,3,"Block F, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
425,30000000.0,2380.0,3,3,"Gulshan 2, Gulshan, Dhaka",Gulshan,For Sale,Apartment,Ready
426,4400000.0,1048.0,3,3,"Shahid Nagar, Lalbagh, Dhaka",Lalbagh,For Sale,Apartment,Under Construction
427,4540000.0,1135.0,2,3,"Kadamtali, Shyampur, Dhaka",Shyampur,For Sale,Apartment,Under Construction
428,11000000.0,1100.0,3,3,"Dhanmondi, Dhaka",Dhanmondi,For Sale,Apartment,Ready
429,6800000.0,1100.0,3,3,"East Hazipara, East Rampura, Rampura, Dhaka",Rampura,For Sale,Apartment,Ready
430,5000000.0,950.0,2,2,"East Hazipara, East Rampura, Rampura, Dhaka",Rampura,For Sale,Apartment,Ready
431,6025000.0,1455.0,3,3,"Future Town, Bochila, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Under Construction
432,6025000.0,1455.0,3,3,"Future Town, Bochila, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Under Construction
433,6025000.0,1445.0,3,3,"Future Town, Bochila, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Under Construction
434,6025000.0,1455.0,3,3,"Future Town, Bochila, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Under Construction
435,6025000.0,1455.0,3,3,"Future Town, Bochila, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Under Construction
436,6190000.0,1016.0,2,2,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
437,13200000.0,1778.0,3,3,"Janata Housing Society, Adabor, Dhaka",Adabor,For Sale,Apartment,Ready
438,3000000.0,650.0,2,2,"Block E, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
439,4900000.0,935.0,2,3,"Block D, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
440,4540000.0,1135.0,2,3,"Kadamtali, Shyampur, Dhaka",Shyampur,For Sale,Apartment,Under Construction
441,4540000.0,1135.0,2,3,"Kadamtali, Shyampur, Dhaka",Shyampur,For Sale,Apartment,Under Construction
442,8000000.0,1450.0,3,3,"Maniknagar, Dhaka",Maniknagar,For Sale,Apartment,Ready
443,13200000.0,1778.0,3,3,"Janata Housing Society, Adabor, Dhaka",Adabor,For Sale,Apartment,Ready
444,13000000.0,2396.0,3,4,"Block A, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
445,9000000.0,1410.0,3,3,"PC Culture Housing, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Ready
446,3644000.0,650.0,2,2,"Section 1, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
447,220000000.0,14700.0,10,22,"Block H, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Building,Ready
448,9000000.0,1365.0,2,3,"Block B, Aftab Nagar, Dhaka",Aftab Nagar,For Sale,Apartment,Ready
449,9000000.0,1100.0,2,2,"Shyamoli, Dhaka",Shyamoli,For Sale,Apartment,Ready
450,10500000.0,1615.0,2,3,"Motijheel Extension, Motijheel, Dhaka",Motijheel,For Sale,Apartment,Ready
451,5800000.0,1236.0,3,3,"Future Town, Bochila, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Under Construction
452,6200000.0,1306.0,3,3,"Future Town, Bochila, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Under Construction
453,5700000.0,1236.0,3,3,"Future Town, Bochila, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Under Construction
454,5300000.0,1236.0,3,3,"Future Town, Bochila, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Under Construction
455,5700000.0,1306.0,3,3,"Future Town, Bochila, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Under Construction
456,17000000.0,2600.0,4,4,"Block J, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
457,9800000.0,1597.0,3,3,"Block G, Banasree, Dhaka",Banasree,For Sale,Apartment,Ready
458,14200000.0,2350.0,5,4,"Block L, South Banasree Project, Banasree, Dhaka",Banasree,For Sale,Apartment,Ready
459,13500000.0,1450.0,3,3,"Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Ready
460,5500000.0,1035.0,3,3,"East Hazipara, East Rampura, Rampura, Dhaka",Rampura,For Sale,Apartment,Ready
